Chromosome	Start	End	ID	Confidence
chr12	1600500	1602500	E_018814	0.976
chr12	1608250	1610750	E_018815	0.969
chr12	1674000	1676750	E_018816	0.9327
chr12	1685250	1687000	E_018817	0.9644
chr12	1700500	1702750	E_018818	0.7104
chr12	1704500	1705250	E_018819	0.9017
chr12	1710250	1711750	E_018820	0.9106
chr12	1713500	1716250	E_018821	0.9735
chr12	1723250	1724750	E_018822	0.9443
chr12	1728500	1729500	E_018823	0.9746
chr12	1770750	1773250	E_018824	0.7684
chr12	1773750	1775250	E_018825	0.925
chr12	1775500	1777000	E_018826	0.9263
chr12	1777500	1778750	E_018827	0.9052
chr12	1801000	1802000	E_018828	0.668
chr12	1802500	1803000	E_018829	0.6078
chr12	1815500	1816750	E_018830	0.9811
chr12	1822000	1824500	E_018831	0.9652
chr12	1830500	1832000	E_018832	0.9798
chr12	2443000	2444250	E_018833	0.9746
chr12	2901000	2903000	E_018834	0.9544
chr12	2923250	2923750	E_018835	0.5881
chr12	2954250	2955500	E_018836	0.981
chr12	2987250	2988250	E_018837	0.8274
chr12	3053500	3054500	E_018838	0.955
chr12	3069750	3071000	E_018839	0.6274
chr12	3107250	3110000	E_018840	0.9723
chr12	3792250	3794250	E_018841	0.9838
chr12	3860500	3861750	E_018842	0.7508
chr12	4251750	4252750	E_018843	0.7879
chr12	4261250	4264250	E_018844	0.9829
chr12	4340750	4341750	E_018845	0.6899
chr12	4379000	4381750	E_018846	0.8595
chr12	4497250	4498750	E_018847	0.9767
chr12	4499000	4500000	E_018848	0.9746
chr12	4648750	4650000	E_018849	0.7576
chr12	5231250	5232250	E_018850	0.7157
chr12	5400250	5400750	E_018851	0.7811
chr12	5721750	5723000	E_018852	0.9562
chr12	5832750	5834000	E_018853	0.9811
chr12	6275750	6278250	E_018854	0.9756
chr12	6361750	6362750	E_018855	0.9789
chr12	6387000	6388500	E_018856	0.8269
chr12	6432250	6433500	E_018857	0.9843
chr12	6444500	6448000	E_018858	0.9479
chr12	6449000	6450500	E_018859	0.7654
chr12	6454000	6455500	E_018860	0.982
chr12	6476500	6478750	E_018861	0.9744
chr12	6479250	6481000	E_018862	0.9759
chr12	6481250	6482500	E_018863	0.9713
chr12	6538750	6540500	E_018864	0.9747
chr12	6604250	6605500	E_018865	0.7013
chr12	6640750	6642000	E_018866	0.8287
chr12	6645000	6646500	E_018867	0.7728
chr12	6653250	6656000	E_018868	0.9177
chr12	6713500	6715250	E_018869	0.7525
chr12	6717750	6719000	E_018870	0.8933
chr12	6719750	6725750	E_018871	0.9404
chr12	6732250	6733250	E_018872	0.8614
chr12	6735000	6736500	E_018873	0.9696
chr12	6744000	6744500	E_018874	0.8122
chr12	6746750	6747500	E_018875	0.8508
chr12	6749250	6750750	E_018876	0.9551
chr12	6773500	6774000	E_018877	0.703
chr12	6796000	6797000	E_018878	0.794
chr12	6834250	6835500	E_018879	0.8816
chr12	6844500	6845750	E_018880	0.7852
chr12	6855000	6857500	E_018881	0.952
chr12	6867250	6868250	E_018882	0.8005
chr12	6872000	6873500	E_018883	0.907
chr12	6887500	6888500	E_018884	0.7674
chr12	6919250	6920250	E_018885	0.9828
chr12	6936500	6940000	E_018886	0.8587
chr12	6952500	6953500	E_018887	0.9201
chr12	6962250	6964000	E_018888	0.7845
chr12	6979750	6980500	E_018889	0.8328
chr12	6981000	6981500	E_018890	0.7883
chr12	6983500	6984500	E_018891	0.7502
chr12	6999750	7001500	E_018892	0.8954
chr12	7034750	7035750	E_018893	0.9052
chr12	7038000	7040750	E_018894	0.9
chr12	7063000	7064000	E_018895	0.7772
chr12	7069500	7071250	E_018896	0.9197
chr12	7074750	7075500	E_018897	0.8342
chr12	7077750	7078750	E_018898	0.8157
chr12	7081000	7082250	E_018899	0.6419
chr12	7124250	7125250	E_018900	0.6604
chr12	7274000	7280500	E_018901	0.9473
chr12	7297250	7298000	E_018902	0.9467
chr12	7394000	7395750	E_018903	0.9778
chr12	7444250	7448750	E_018904	0.9732
chr12	7454500	7455750	E_018905	0.9457
chr12	7590750	7593250	E_018906	0.7827
chr12	8059000	8060000	E_018907	0.9789
chr12	8085750	8088250	E_018908	0.7694
chr12	8090000	8091500	E_018909	0.9157
chr12	8101000	8102500	E_018910	0.9849
chr12	8110250	8117000	E_018911	0.9391
chr12	8119500	8121250	E_018912	0.9568
chr12	8121750	8124500	E_018913	0.8926
chr12	8142250	8143500	E_018914	0.9777
chr12	8178250	8184250	E_018915	0.743
chr12	8187000	8188500	E_018916	0.8997
chr12	8232250	8233750	E_018917	0.7286
chr12	8349750	8351000	E_018918	0.9394
chr12	8394500	8396500	E_018919	0.7756
chr12	8966250	8967250	E_018920	0.9875
chr12	8968000	8970750	E_018921	0.9446
chr12	8980000	8982250	E_018922	0.9692
chr12	9038500	9041250	E_018923	0.9757
chr12	9043000	9044000	E_018924	0.775
chr12	9100500	9101500	E_018925	0.5907
chr12	9435500	9437750	E_018926	0.7504
chr12	9599250	9602750	E_018927	0.749
chr12	9608000	9609250	E_018928	0.9746
chr12	9799250	9800000	E_018929	0.6315
chr12	9801750	9805000	E_018930	0.7428
chr12	9838000	9839250	E_018931	0.9745
chr12	9891750	9896000	E_018932	0.9059
chr12	9902750	9903750	E_018933	0.7974
chr12	9909750	9912750	E_018934	0.7234
chr12	9914750	9920000	E_018935	0.8641
chr12	9945500	9950500	E_018936	0.8992
chr12	10020250	10021250	E_018937	0.634
chr12	10514750	10515250	E_018938	0.8652
chr12	10517000	10519750	E_018939	0.8421
chr12	10521750	10522750	E_018940	0.9875
chr12	10764000	10765500	E_018941	0.6432
chr12	10770000	10772000	E_018942	0.938
chr12	10873000	10873500	E_018943	0.5596
chr12	10891500	10893000	E_018944	0.9875
chr12	11311250	11312750	E_018945	0.9317
chr12	11322000	11323250	E_018946	0.7141
chr12	11325250	11326250	E_018947	0.6348
chr12	11326500	11327500	E_018948	0.7035
chr12	11800750	11801750	E_018949	0.854
chr12	11803500	11806750	E_018950	0.8455
chr12	11948000	11953000	E_018951	0.9817
chr12	11991750	11993000	E_018952	0.924
chr12	12343500	12344750	E_018953	0.9778
chr12	12367250	12370750	E_018954	0.9552
chr12	12418250	12419000	E_018955	0.6675
chr12	12502000	12502500	E_018956	0.7871
chr12	12505750	12508000	E_018957	0.9351
chr12	12511250	12513250	E_018958	0.772
chr12	12594250	12596500	E_018959	0.9794
chr12	12712250	12713250	E_018960	0.5798
chr12	12716500	12717000	E_018961	0.5807
chr12	12765500	12766000	E_018962	0.6538
chr12	12868500	12869000	E_018963	0.8759
chr12	12871500	12876250	E_018964	0.7528
chr12	12879500	12880500	E_018965	0.6064
chr12	12887250	12888750	E_018966	0.7338
chr12	12889750	12891250	E_018967	0.9038
chr12	12894250	12895250	E_018968	0.8499
chr12	12909750	12911000	E_018969	0.981
chr12	12939250	12941250	E_018970	0.8328
chr12	12967000	12967500	E_018971	0.5621
chr12	14408750	14414750	E_018972	0.9612
chr12	14436250	14438250	E_018973	0.9726
chr12	14480250	14481250	E_018974	0.9875
chr12	14538750	14540250	E_018975	0.6296
chr12	14545000	14546000	E_018976	0.7701
chr12	14546250	14546750	E_018977	0.6096
chr12	14548750	14549750	E_018978	0.7126
chr12	14555250	14556250	E_018979	0.7134
chr12	14989000	14990250	E_018980	0.9811
chr12	15496000	15497000	E_018981	0.772
chr12	15500500	15501000	E_018982	0.5621
chr12	16036500	16037750	E_018983	0.6341
chr12	16501250	16502500	E_018984	0.7655
chr12	18197750	18200500	E_018985	0.7555
chr12	18598750	18599750	E_018986	0.7903
chr12	18833500	18835500	E_018987	0.963
chr12	18835750	18838000	E_018988	0.8751
chr12	18849250	18850750	E_018989	0.7221
chr12	18904750	18907750	E_018990	0.947
chr12	18976500	18978000	E_018991	0.9823
chr12	19048250	19050000	E_018992	0.9028
chr12	19284250	19285500	E_018993	0.8198
chr12	19296750	19298000	E_018994	0.9637
chr12	19594250	19594750	E_018995	0.5621
chr12	19599500	19601000	E_018996	0.9523
chr12	19635250	19636500	E_018997	0.9693
chr12	19650500	19651500	E_018998	0.9058
chr12	19667000	19669250	E_018999	0.9421
chr12	21466750	21467750	E_019000	0.9832
chr12	21502250	21503250	E_019001	0.9746
chr12	21503500	21506250	E_019002	0.9152
chr12	21509750	21511000	E_019003	0.9834
chr12	21546500	21547500	E_019004	0.6056
chr12	21566000	21568500	E_019005	0.8235
chr12	21591500	21593000	E_019006	0.7235
chr12	21656000	21656500	E_019007	0.5341
chr12	21805750	21806250	E_019008	0.5137
chr12	21808750	21809750	E_019009	0.5769
chr12	22145000	22147250	E_019010	0.9761
chr12	22196750	22198000	E_019011	0.9508
chr12	22199750	22204750	E_019012	0.8534
chr12	22234000	22236250	E_019013	0.8709
chr12	22503000	22504000	E_019014	0.9746
chr12	22695000	22696500	E_019015	0.6443
chr12	22779000	22783000	E_019016	0.8154
chr12	23568500	23570750	E_019017	0.9232
chr12	23574500	23578500	E_019018	0.9674
chr12	23656000	23657000	E_019019	0.7761
chr12	23659250	23664500	E_019020	0.7568
chr12	23665000	23666000	E_019021	0.9623
chr12	23705250	23713500	E_019022	0.9414
chr12	23861000	23862000	E_019023	0.8042
chr12	23869500	23871250	E_019024	0.8841
chr12	23872000	23877750	E_019025	0.7959
chr12	23883500	23886000	E_019026	0.873
chr12	23963500	23964500	E_019027	0.8483
chr12	24038250	24039250	E_019028	0.8487
chr12	24039750	24041000	E_019029	0.9875
chr12	24847750	24850750	E_019030	0.9713
chr12	24861250	24863000	E_019031	0.9479
chr12	24896500	24897500	E_019032	0.9764
chr12	25053000	25053750	E_019033	0.9445
chr12	25074500	25075750	E_019034	0.9811
chr12	25085750	25088750	E_019035	0.9582
chr12	25090250	25091750	E_019036	0.9457
chr12	25096500	25101000	E_019037	0.863
chr12	25103500	25106000	E_019038	0.9156
chr12	25108250	25109250	E_019039	0.9633
chr12	25132000	25133000	E_019040	0.9832
chr12	25402500	25403000	E_019041	0.8274
chr12	25405000	25405500	E_019042	0.5004
chr12	25428750	25430250	E_019043	0.9434
chr12	25538000	25540500	E_019044	0.8943
chr12	25844000	25846750	E_019045	0.9785
chr12	26266500	26268250	E_019046	0.7934
chr12	26426000	26429500	E_019047	0.965
chr12	26778750	26780250	E_019048	0.9826
chr12	26841000	26843000	E_019049	0.9853
chr12	26843500	26845250	E_019050	0.976
chr12	26848750	26850750	E_019051	0.9771
chr12	26984500	26985000	E_019052	0.8043
chr12	27088000	27090250	E_019053	0.7474
chr12	27092500	27093000	E_019054	0.6864
chr12	27093500	27095500	E_019055	0.7631
chr12	27106000	27107000	E_019056	0.8487
chr12	27864750	27866000	E_019057	0.7715
chr12	27885000	27886000	E_019058	0.7257
chr12	27904000	27905500	E_019059	0.9206
chr12	27977000	27978250	E_019060	0.8302
chr12	28004750	28007000	E_019061	0.9775
chr12	28012000	28013250	E_019062	0.9843
chr12	28059000	28060500	E_019063	0.9849
chr12	28127500	28128500	E_019064	0.7706
chr12	28165000	28166500	E_019065	0.9761
chr12	28263000	28264250	E_019066	0.9769
chr12	28275750	28277000	E_019067	0.8241
chr12	28282750	28284750	E_019068	0.9552
chr12	28288500	28290000	E_019069	0.9751
chr12	28296500	28297750	E_019070	0.7811
chr12	28308500	28310750	E_019071	0.8827
chr12	28341750	28342250	E_019072	0.7559
chr12	28344750	28345750	E_019073	0.6855
chr12	28387500	28388250	E_019074	0.9008
chr12	28393750	28398250	E_019075	0.9682
chr12	28695500	28697500	E_019076	0.969
chr12	28912750	28913750	E_019077	0.7619
chr12	29303000	29303750	E_019078	0.77
chr12	29317000	29318250	E_019079	0.981
chr12	29373250	29374250	E_019080	0.7753
chr12	29531750	29532500	E_019081	0.5808
chr12	29532750	29533500	E_019082	0.6134
chr12	29587750	29588750	E_019083	0.7974
chr12	30683750	30686000	E_019084	0.9776
chr12	30909250	30911250	E_019085	0.9422
chr12	30915000	30916750	E_019086	0.9789
chr12	31219000	31220000	E_019087	0.9832
chr12	31228250	31229250	E_019088	0.6383
chr12	31470250	31471750	E_019089	0.9073
chr12	31472500	31476000	E_019090	0.8679
chr12	31514750	31516500	E_019091	0.9087
chr12	31804250	31804750	E_019092	0.7433
chr12	31813250	31813750	E_019093	0.5621
chr12	31866000	31867250	E_019094	0.6734
chr12	31869000	31871000	E_019095	0.7657
chr12	31871500	31872750	E_019096	0.9012
chr12	31874750	31877750	E_019097	0.9425
chr12	31879000	31881250	E_019098	0.86
chr12	31883250	31889000	E_019099	0.9545
chr12	31889250	31891250	E_019100	0.9783
chr12	31901000	31904750	E_019101	0.9436
chr12	31985250	31987250	E_019102	0.9758
chr12	31995750	31997500	E_019103	0.9773
chr12	32029250	32030250	E_019104	0.9832
chr12	32050250	32051250	E_019105	0.9768
chr12	32075500	32076750	E_019106	0.7327
chr12	32113250	32114250	E_019107	0.83
chr12	32150500	32151500	E_019108	0.7276
chr12	32152500	32154500	E_019109	0.9838
chr12	32158250	32160000	E_019110	0.9662
chr12	32172500	32175250	E_019111	0.9765
chr12	32177500	32178750	E_019112	0.9309
chr12	32182750	32187250	E_019113	0.9697
chr12	32192750	32194250	E_019114	0.9777
chr12	32199750	32202250	E_019115	0.9458
chr12	32204250	32205500	E_019116	0.9843
chr12	32206250	32207500	E_019117	0.981
chr12	32426000	32427250	E_019118	0.9783
chr12	32531750	32533250	E_019119	0.9053
chr12	32833250	32834750	E_019120	0.7931
chr12	32906500	32908250	E_019121	0.6486
chr12	33590250	33592000	E_019122	0.6965
chr12	33594750	33595750	E_019123	0.7706
chr12	33673000	33674500	E_019124	0.7434
chr12	33739750	33743500	E_019125	0.9773
chr12	33830500	33832250	E_019126	0.942
chr12	34176000	34176500	E_019127	0.5621
chr12	34278500	34282000	E_019128	0.9652
chr12	34488000	34491000	E_019129	0.9198
chr12	34493500	34495250	E_019130	0.8367
chr12	34498500	34504250	E_019131	0.9478
chr12	34508750	34510250	E_019132	0.9661
chr12	34515750	34517000	E_019133	0.9268
chr12	34526750	34528000	E_019134	0.8058
chr12	34529000	34530250	E_019135	0.722
chr12	34825500	34826500	E_019136	0.739
chr12	38493000	38494500	E_019137	0.7615
chr12	39063000	39064250	E_019138	0.5962
chr12	39297500	39298750	E_019139	0.631
chr12	39327250	39328500	E_019140	0.7327
chr12	39832000	39833000	E_019141	0.8454
chr12	39834250	39836250	E_019142	0.8049
chr12	39932000	39933750	E_019143	0.8461
chr12	40020750	40021750	E_019144	0.5438
chr12	40259500	40260750	E_019145	0.7192
chr12	40492750	40494750	E_019146	0.9697
chr12	40496250	40499000	E_019147	0.8472
chr12	42491250	42492500	E_019148	0.8187
chr12	42539750	42540250	E_019149	0.8574
chr12	42633250	42633750	E_019150	0.7766
chr12	42721000	42722000	E_019151	0.8482
chr12	42742500	42743000	E_019152	0.8549
chr12	42810750	42813000	E_019153	0.8808
chr12	42814750	42816750	E_019154	0.7829
chr12	42817750	42819000	E_019155	0.8537
chr12	42819250	42821750	E_019156	0.9757
chr12	42835500	42838250	E_019157	0.9676
chr12	43631250	43632500	E_019158	0.7759
chr12	44153750	44154500	E_019159	0.6823
chr12	44198000	44198500	E_019160	0.598
chr12	44198750	44199500	E_019161	0.5632
chr12	45282250	45283500	E_019162	0.9683
chr12	45608250	45608750	E_019163	0.6538
chr12	45610500	45611500	E_019164	0.6409
chr12	45620750	45621750	E_019165	0.7995
chr12	45626000	45629750	E_019166	0.9643
chr12	45667000	45669000	E_019167	0.9731
chr12	45673750	45674750	E_019168	0.9832
chr12	45691750	45694000	E_019169	0.9507
chr12	45708750	45709750	E_019170	0.9788
chr12	45730250	45732750	E_019171	0.9513
chr12	45749250	45750250	E_019172	0.9875
chr12	46119250	46121000	E_019173	0.6951
chr12	46124250	46127000	E_019174	0.7182
chr12	46272250	46274250	E_019175	0.9737
chr12	46381750	46382250	E_019176	0.7224
chr12	46382500	46383750	E_019177	0.6219
chr12	46613000	46616250	E_019178	0.9675
chr12	46623750	46624500	E_019179	0.7264
chr12	46648750	46651750	E_019180	0.9661
chr12	46659000	46660750	E_019181	0.8021
chr12	46762500	46764000	E_019182	0.5376
chr12	46767750	46768500	E_019183	0.5568
chr12	46773500	46776250	E_019184	0.8913
chr12	46778500	46780000	E_019185	0.8114
chr12	46823750	46826750	E_019186	0.9748
chr12	46843750	46844750	E_019187	0.9832
chr12	46849250	46850500	E_019188	0.9747
chr12	46867000	46868250	E_019189	0.9672
chr12	46877250	46879000	E_019190	0.9789
chr12	46918000	46919000	E_019191	0.9777
chr12	46940250	46941250	E_019192	0.9875
chr12	46942500	46945000	E_019193	0.9756
chr12	46951000	46952750	E_019194	0.9832
chr12	47051500	47052250	E_019195	0.9878
chr12	47479250	47480500	E_019196	0.9695
chr12	47549000	47551000	E_019197	0.9801
chr12	47587250	47589250	E_019198	0.9796
chr12	47599000	47602250	E_019199	0.9264
chr12	47618500	47619000	E_019200	0.5676
chr12	47629500	47630750	E_019201	0.7979
chr12	47643500	47644500	E_019202	0.8524
chr12	47664250	47667750	E_019203	0.9785
chr12	47670000	47672250	E_019204	0.9337
chr12	47674250	47676250	E_019205	0.9707
chr12	47754250	47756000	E_019206	0.9671
chr12	47771000	47772250	E_019207	0.9811
chr12	48101000	48102500	E_019208	0.6545
chr12	48167500	48171000	E_019209	0.894
chr12	48202500	48203500	E_019210	0.9832
chr12	48203750	48204750	E_019211	0.9139
chr12	48205000	48206250	E_019212	0.8728
chr12	48208500	48209000	E_019213	0.8611
chr12	48210250	48212500	E_019214	0.863
chr12	48221500	48222250	E_019215	0.8557
chr12	48228000	48230250	E_019216	0.957
chr12	48244000	48245000	E_019217	0.9832
chr12	48260750	48261750	E_019218	0.9789
chr12	48546250	48547000	E_019219	0.8326
chr12	48550000	48550500	E_019220	0.5621
chr12	48569250	48570750	E_019221	0.9247
chr12	48592750	48594000	E_019222	0.6562
chr12	48606500	48607500	E_019223	0.7468
chr12	48689500	48691750	E_019224	0.937
chr12	48700500	48701500	E_019225	0.7881
chr12	48705500	48706250	E_019226	0.7502
chr12	48746250	48747250	E_019227	0.9187
chr12	48803000	48804750	E_019228	0.9724
chr12	48933500	48934750	E_019229	0.9145
chr12	49072250	49073250	E_019230	0.8656
chr12	49086500	49088500	E_019231	0.9199
chr12	49111750	49112250	E_019232	0.618
chr12	49243750	49245250	E_019233	0.7521
chr12	49407750	49408750	E_019234	0.9448
chr12	49411000	49411500	E_019235	0.7635
chr12	49450250	49453000	E_019236	0.8337
chr12	49454750	49456000	E_019237	0.7287
chr12	49462500	49463000	E_019238	0.7816
chr12	49482000	49482750	E_019239	0.943
chr12	49486500	49488000	E_019240	0.8646
chr12	49502500	49503250	E_019241	0.8269
chr12	49526250	49526750	E_019242	0.5543
chr12	49553500	49554750	E_019243	0.981
chr12	49625750	49629250	E_019244	0.9454
chr12	49649750	49651000	E_019245	0.861
chr12	49656750	49657500	E_019246	0.8357
chr12	49659750	49662500	E_019247	0.8373
chr12	49695250	49696250	E_019248	0.9786
chr12	49702750	49703750	E_019249	0.7502
chr12	49715250	49716000	E_019250	0.6884
chr12	49732000	49732500	E_019251	0.5125
chr12	49762000	49763000	E_019252	0.5928
chr12	49763250	49764250	E_019253	0.9784
chr12	49806500	49807500	E_019254	0.9797
chr12	50037500	50038500	E_019255	0.6511
chr12	50055750	50059250	E_019256	0.9774
chr12	50065250	50066000	E_019257	0.9811
chr12	50066500	50068500	E_019258	0.9784
chr12	50092500	50093750	E_019259	0.9776
chr12	50100000	50100500	E_019260	0.7718
chr12	50124250	50125500	E_019261	0.9811
chr12	50138000	50138750	E_019262	0.6102
chr12	50220500	50221250	E_019263	0.7052
chr12	50235000	50236250	E_019264	0.7947
chr12	50262750	50264000	E_019265	0.9868
chr12	50338750	50339750	E_019266	0.8487
chr12	50417500	50418500	E_019267	0.5965
chr12	50435250	50436250	E_019268	0.9758
chr12	50443500	50445000	E_019269	0.9742
chr12	50503250	50504750	E_019270	0.9382
chr12	50506750	50507750	E_019271	0.5738
chr12	50559750	50560500	E_019272	0.6996
chr12	50639750	50643000	E_019273	0.9511
chr12	50647500	50649750	E_019274	0.9775
chr12	50665000	50666250	E_019275	0.9386
chr12	50678500	50679250	E_019276	0.6571
chr12	50696500	50698750	E_019277	0.9794
chr12	50758750	50760000	E_019278	0.9274
chr12	50795500	50797500	E_019279	0.6613
chr12	50811500	50814000	E_019280	0.9843
chr12	50899500	50900000	E_019281	0.6784
chr12	50926000	50928000	E_019282	0.978
chr12	50943500	50944750	E_019283	0.8397
chr12	50955750	50958000	E_019284	0.97
chr12	50973250	50974250	E_019285	0.9832
chr12	50975000	50976000	E_019286	0.9875
chr12	50982750	50985000	E_019287	0.932
chr12	50986250	50987250	E_019288	0.9875
chr12	50991000	50992000	E_019289	0.8575
chr12	51004500	51005500	E_019290	0.8061
chr12	51007250	51009000	E_019291	0.9832
chr12	51009750	51011000	E_019292	0.8302
chr12	51035500	51036750	E_019293	0.913
chr12	51155250	51156250	E_019294	0.8288
chr12	51159000	51161000	E_019295	0.8132
chr12	51161500	51163750	E_019296	0.9278
chr12	51203000	51203750	E_019297	0.9449
chr12	51218500	51219750	E_019298	0.8623
chr12	51295000	51296000	E_019299	0.9661
chr12	51319500	51322750	E_019300	0.7233
