Position	Class	IPEA	ChromHMM_Segway_weak_Strong-enhancer	DEEP	csi_ann	RFECS	chromHMM	Segway	Control_ChromHMM_Segway_weak_Strong_repressed_State	
chr13_27689831_27689961	0	0	0	0	0	0	0	0	1
chr13_28772889_28773019	0	0	0	0	0	0	0	0	1
chr13_30458289_30458411	0	0	0	0	0	0	0	0	1
chr13_30689478_30689600	0	0	0	0	0	0	0	1	0
chr13_31506883_31507007	0	0	0	0	0	0	0	0	1
chr1_33646844_33646974	0	0	1	0	0	0	0	1	1
chr13_38370101_38370226	0	0	0	0	0	0	0	0	1
chr13_41557440_41557566	0	1	1	0	0	0	1	1	1
chr13_43149287_43149413	0	0	0	0	0	0	0	0	1
chr13_44962776_44962906	0	1	1	1	1	0	1	1	1
chr13_48878872_48879000	0	0	0	0	1	0	0	0	0
chr13_49027366_49027496	0	0	0	0	0	0	0	0	1
chr13_50590025_50590154	0	0	1	0	0	1	1	1	1
chr13_51087099_51087229	0	1	1	0	0	1	1	1	1
chr13_51981592_51981722	0	0	0	0	0	0	0	0	1
chr13_52769552_52769675	0	0	0	0	1	0	0	1	1
chr1_35350957_35351087	0	0	0	0	0	0	0	1	1
chr13_55449277_55449400	0	0	0	0	0	0	0	0	1
chr1_35975263_35975388	0	0	1	0	0	0	1	1	1
chr1_36020000_36020123	0	0	1	0	0	0	1	1	1
chr13_76055272_76055400	0	0	1	0	0	0	0	1	1
chr1_38326276_38326400	0	0	0	0	1	0	0	1	0
chr1_38513044_38513174	0	0	1	0	0	0	0	1	1
chr13_91627267_91627397	0	0	0	0	0	0	0	1	0
chr1_39284794_39284917	0	0	0	0	0	1	0	1	1
chr1_39696122_39696252	0	1	0	0	0	1	0	1	0
chr13_98797259_98797389	0	0	0	0	0	0	0	0	1
chr13_98985235_98985365	0	0	0	0	0	0	0	0	1
chr13_99197421_99197543	0	0	0	0	0	0	1	1	0
chr13_99701498_99701628	0	1	1	0	0	0	1	1	1
chr13_99705373_99705495	0	1	1	0	0	0	1	1	1
chr13_99717262_99717385	0	1	1	0	0	1	1	1	1
chr13_99867819_99867949	0	0	0	0	0	0	0	0	0
chr13_99955120_99955250	0	0	0	0	0	0	0	1	1
chr13_99974636_99974766	0	0	1	0	0	0	1	1	1
chr1_40973904_40974030	0	0	0	0	0	0	0	1	0
chr14_100626205_100626330	0	0	0	0	0	0	0	0	0
chr14_101139420_101139550	0	1	1	0	0	1	1	1	1
chr14_103575400_103575521	0	1	1	0	0	1	0	1	1
chr14_104560868_104560998	0	0	0	0	0	0	0	1	0
chr1_41130945_41131068	0	0	1	0	0	0	0	1	1
chr14_20945699_20945829	0	0	1	1	1	1	1	1	1
chr14_23584535_23584665	0	0	0	0	0	0	0	1	1
chr1_42791406_42791536	0	0	0	0	0	1	0	1	1
chr14_31699035_31699165	0	1	0	0	0	0	0	1	0
chr14_32413688_32413818	0	0	1	0	0	0	1	1	1
chr14_34305475_34305600	0	1	1	0	0	1	1	1	1
chr14_34482989_34483118	0	0	1	0	0	1	1	1	1
chr14_35184243_35184371	0	0	1	0	0	0	0	1	1
chr14_35222007_35222137	0	0	0	0	0	0	0	0	1
chr1_44301435_44301565	0	1	1	1	1	0	1	1	1
chr14_45707179_45707309	0	0	0	0	0	0	0	0	1
chr1_44887535_44887665	0	0	0	0	0	0	0	0	1
chr14_50429600_50429722	0	0	1	0	0	1	0	1	1
chr14_53136503_53136633	0	0	0	0	0	0	0	0	1
chr14_54976000_54976123	0	0	0	0	0	0	0	1	0
chr14_54976200_54976328	0	0	1	0	0	0	0	1	1
chr14_55228685_55228814	0	1	1	1	0	1	1	1	1
chr14_59737524_59737654	0	0	0	0	0	0	0	0	1
chr14_61116000_61116126	0	0	1	0	0	0	0	1	1
chr14_62217400_62217528	0	0	0	0	0	0	0	1	0
chr14_64973600_64973725	0	1	1	0	0	0	1	1	1
chr14_66417064_66417187	0	0	1	0	0	0	0	1	1
chr1_46871923_46872047	0	0	1	0	0	1	1	1	1
chr14_69596435_69596565	0	0	0	0	0	0	0	1	0
chr14_70081564_70081694	0	1	1	1	0	1	1	1	1
chr1_47039105_47039227	0	0	1	0	0	0	1	1	1
chr14_75743400_75743523	0	1	0	0	0	0	0	1	0
chr1_47800670_47800800	0	1	0	0	1	0	0	0	0
chr14_78329476_78329600	0	0	1	0	0	1	1	1	1
chr14_89030477_89030600	0	0	0	0	0	0	0	1	0
chr14_92470071_92470201	0	0	0	0	0	0	0	0	1
chr14_93441444_93441574	0	0	0	0	0	0	0	1	1
chr14_93482225_93482355	0	0	0	0	0	0	0	1	1
chr14_93502613_93502743	0	0	1	0	0	0	1	1	1
chr14_95240290_95240420	0	0	0	0	0	0	0	0	1
chr14_95567543_95567673	0	0	0	0	0	0	0	0	1
chr14_97880478_97880600	0	0	0	0	0	0	0	0	1
chr15_100248271_100248401	0	0	0	0	0	0	0	0	1
chr15_100889592_100889722	0	0	0	0	0	1	0	1	1
chr15_101793037_101793167	0	0	0	0	0	0	0	1	0
chr1_51907972_51908102	0	0	1	0	0	0	1	1	1
chr15_23128184_23128314	0	0	1	0	0	0	1	1	1
chr15_24123479_24123600	0	0	0	0	0	0	0	1	0
chr1_52719271_52719401	0	0	1	0	0	0	1	1	1
chr1_52817617_52817742	0	0	0	0	0	0	0	0	0
chr15_29432459_29432583	0	0	0	0	0	1	0	1	1
chr15_29668916_29669046	0	0	0	0	0	0	0	0	1
chr15_29863848_29863973	0	0	0	0	0	0	0	0	1
chr15_34627855_34627980	0	0	1	0	0	1	1	1	1
chr15_34635600_34635722	0	0	1	0	1	0	1	1	1
chr1_53794324_53794448	0	0	0	0	0	0	1	1	0
chr15_38600004_38600134	0	0	0	0	0	0	0	0	1
chr15_40622000_40622128	0	1	1	1	0	1	1	1	1
chr15_40719719_40719846	0	0	1	0	0	1	1	1	1
chr15_45318600_45318729	0	1	1	0	1	1	1	1	1
chr15_45370066_45370193	0	1	1	1	0	1	1	1	1
chr15_49635836_49635966	0	0	0	0	0	0	0	0	0
chr15_50367647_50367777	0	0	1	0	0	1	0	1	1
chr1_55075074_55075200	0	0	0	0	0	0	0	1	1
chr15_51805412_51805542	0	0	0	0	0	0	0	0	1
chr15_52964829_52964959	0	0	0	0	0	0	0	0	1
chr1_55504800_55504929	0	0	1	0	0	1	0	1	1
chr15_57252391_57252521	0	0	0	0	0	0	0	0	1
chr15_57374690_57374820	0	0	1	0	0	1	1	1	1
chr15_58539527_58539657	0	0	0	0	0	0	0	1	1
chr15_64132001_64132131	0	1	1	0	0	0	1	1	1
chr15_64324599_64324729	0	0	1	0	0	1	1	1	1
chr15_64515987_64516117	0	0	1	0	0	1	1	1	1
chr15_64751835_64751965	0	0	1	0	0	1	1	1	1
chr15_65619735_65619865	0	0	0	0	0	0	0	0	1
chr15_67896046_67896176	0	0	0	0	0	0	0	0	1
chr15_67953656_67953784	0	0	1	0	0	0	0	1	1
chr15_68130990_68131120	0	0	0	0	0	0	0	1	1
chr1_57031472_57031600	0	0	0	0	0	0	0	0	1
chr15_74215354_74215484	0	0	0	0	0	0	1	0	0
chr15_74676360_74676490	0	0	1	0	0	0	1	1	1
chr15_74873623_74873752	0	0	1	0	1	1	1	1	1
chr15_75941713_75941843	0	0	0	0	0	1	0	1	0
chr15_75945200_75945321	0	1	1	0	0	1	1	1	1
chr15_76626553_76626678	0	0	1	0	0	1	1	1	1
chr15_77330136_77330266	0	0	0	0	0	0	0	1	1
chr15_79502475_79502600	0	0	0	0	0	0	0	0	0
chr15_80787231_80787361	0	0	0	0	0	0	0	0	1
chr15_81194927_81195057	0	0	1	1	1	1	1	1	1
chr15_81426959_81427089	0	0	0	0	0	0	0	0	0
chr15_83350342_83350472	0	0	0	0	0	0	0	1	0
chr15_85176408_85176538	0	1	0	1	1	0	0	0	0
chr15_88170283_88170413	0	0	1	0	0	1	1	1	1
chr15_90392200_90392323	0	0	1	0	0	0	1	1	1
chr1_59042400_59042526	0	0	0	0	0	0	0	0	1
chr15_90756837_90756967	0	1	1	0	0	1	1	1	1
chr15_92887437_92887567	0	0	0	0	0	0	0	0	1
chr15_93198327_93198448	0	0	0	0	0	0	0	0	1
chr15_95664180_95664310	0	0	0	0	0	0	0	0	1
chr15_96582027_96582157	0	0	1	0	0	0	1	1	1
chr15_96899473_96899600	0	1	1	1	1	0	1	1	1
chr15_97491678_97491800	0	0	0	0	0	0	0	0	1
chr16_11170358_11170488	0	0	1	0	0	0	1	1	1
chr16_12755726_12755847	0	0	1	0	0	0	0	1	1
chr16_14399064_14399194	0	1	1	0	0	0	1	1	1
chr1_61455460_61455590	0	0	1	0	0	1	1	1	1
chr16_15235123_15235253	0	0	0	0	0	0	0	0	0
chr1_61570017_61570147	0	1	1	0	0	1	1	1	1
chr1_61670386_61670516	0	0	1	0	0	0	1	1	1
chr1_61918734_61918864	0	0	1	0	0	1	1	1	1
chr16_1980015_1980141	0	1	1	0	0	0	1	1	1
chr16_21312397_21312527	0	0	0	0	0	0	0	0	0
chr16_21538073_21538200	0	1	1	0	0	0	1	1	1
chr16_2472966_2473096	0	0	1	1	0	1	1	1	1
chr16_29653200_29653328	0	0	1	0	0	1	1	1	1
chr16_3221455_3221585	0	0	1	0	0	1	1	1	1
chr16_3514535_3514665	0	0	0	0	0	0	0	1	1
chr16_4162735_4162865	0	0	0	0	0	0	0	0	1
chr16_48591332_48591462	0	0	0	0	0	0	0	1	1
chr16_49591477_49591600	0	0	0	0	0	0	0	0	1
chr16_50372015_50372145	0	0	0	0	0	0	0	1	1
chr16_51182255_51182385	0	0	0	0	0	0	0	0	1
chr16_51189950_51190078	0	0	0	0	0	0	0	0	1
chr16_54083200_54083329	0	0	0	0	0	0	0	0	1
chr16_54084979_54085109	0	0	0	0	0	0	0	0	1
chr1_65413032_65413162	0	0	1	0	0	0	1	1	1
chr1_65448900_65449028	0	0	1	0	0	0	1	1	1
chr1_65534872_65535000	0	1	0	0	1	0	0	1	0
chr16_55357323_55357453	0	0	0	0	0	0	0	0	1
chr1_65607876_65608006	0	0	0	0	0	1	0	0	1
chr16_56777874_56778004	0	0	1	0	0	1	1	1	1
chr16_57334202_57334327	0	1	0	0	1	0	0	1	0
chr16_57871739_57871869	0	0	0	0	0	0	0	0	1
chr1_65957354_65957484	0	1	1	0	0	1	1	1	1
chr16_67143035_67143165	0	0	0	1	0	0	0	1	0
chr16_67679360_67679490	0	0	0	0	0	0	0	1	0
chr16_67687262_67687392	0	0	1	0	0	0	0	1	1
chr16_68128078_68128200	0	0	1	0	0	0	1	1	1
chr16_70346416_70346546	0	0	0	0	0	0	0	1	1
chr16_71065663_71065793	0	0	0	0	0	0	0	0	1
chr16_71661541_71661665	0	0	0	0	0	0	0	0	1
chr16_73070168_73070292	0	0	0	0	0	0	0	0	1
chr16_74404805_74404935	0	0	1	0	0	0	1	1	1
chr16_75058518_75058648	0	0	1	0	0	1	1	1	1
chr1_67898655_67898776	0	1	1	0	0	0	1	1	1
chr16_82186400_82186524	0	0	1	0	0	1	1	1	1
chr1_68363589_68363712	0	1	1	1	1	1	1	1	1
chr16_85063060_85063190	0	0	1	0	0	0	1	1	1
chr16_87520937_87521067	0	0	1	0	0	1	0	1	1
chr16_88850400_88850522	0	1	0	1	0	0	0	0	0
chr16_89157043_89157173	0	0	1	0	0	1	1	1	1
chr16_89984000_89984128	0	0	0	1	1	1	0	1	0
chr16_90274800_90274930	0	0	0	0	0	0	0	1	1
chr17_11957695_11957825	0	0	0	0	0	0	0	0	1
chr17_1700736_1700866	0	0	1	0	0	1	1	1	1
chr17_17181835_17181965	0	0	0	0	0	0	0	1	1
chr17_17412800_17412927	0	1	1	0	0	1	1	1	1
chr17_17686802_17686932	0	1	1	0	0	1	0	1	1
chr17_17715873_17716000	0	1	0	0	0	0	0	0	0
chr17_17758641_17758771	0	0	0	0	0	0	0	1	1
chr17_19844514_19844642	0	0	0	0	0	0	0	0	0
chr17_20704868_20704996	0	1	0	0	0	0	0	1	0
chr17_20898983_20899113	0	0	0	0	0	0	0	1	1
chr17_2339673_2339800	0	0	0	0	0	0	0	0	0
chr17_26120396_26120526	0	0	0	0	0	0	0	1	1
chr17_27696675_27696805	0	0	0	0	0	0	0	1	0
chr17_2771235_2771365	0	0	0	0	0	0	0	0	1
chr17_27876927_27877057	0	0	0	0	0	0	0	0	1
chr17_27924435_27924565	0	0	0	0	0	1	1	1	0
chr17_28067120_28067250	0	0	1	0	0	0	1	1	1
chr17_28705270_28705400	0	0	1	0	0	0	0	1	1
chr17_30186610_30186740	0	0	1	0	0	1	0	1	1
chr17_30477633_30477763	0	0	1	0	0	1	1	1	1
chr17_31256051_31256181	0	1	1	1	1	0	1	0	1
chr17_31256377_31256507	0	1	1	0	1	0	1	1	1
chr17_31848235_31848365	0	0	0	0	0	0	0	0	1
chr17_32366735_32366865	0	0	0	0	0	1	0	1	1
chr17_35278478_35278600	0	0	1	0	0	1	1	1	1
chr17_36204663_36204793	0	0	0	0	0	1	0	1	1
chr17_36885895_36886025	0	0	0	1	1	0	0	1	0
chr17_36996278_36996400	0	0	0	0	0	0	0	1	1
chr17_37321252_37321374	0	0	1	0	0	1	0	1	1
chr17_37561302_37561427	0	1	1	0	0	0	1	1	1
chr17_37792935_37793065	0	0	0	1	1	0	0	0	0
chr17_38130335_38130465	0	0	0	0	0	0	0	1	1
chr17_38466028_38466158	0	1	0	0	0	1	0	1	0
chr17_38479400_38479528	0	0	1	0	1	0	1	1	1
chr17_38642412_38642542	0	0	1	0	0	1	1	1	1
chr17_3910476_3910606	0	1	1	1	1	1	1	1	1
chr17_42600845_42600975	0	0	1	0	0	1	1	1	1
chr17_43677877_43678000	0	0	1	0	0	1	1	1	1
chr17_44892735_44892865	0	0	0	0	0	1	0	1	1
chr17_44895966_44896092	0	0	1	0	0	0	0	1	1
chr17_45353551_45353681	0	1	1	1	1	1	1	1	1
chr17_45956545_45956675	0	0	1	0	1	1	1	1	1
chr17_46035326_46035452	0	0	0	0	0	0	1	1	0
chr17_46560924_46561054	0	0	1	0	0	1	1	1	1
chr17_46666820_46666942	0	0	1	0	0	1	1	1	1
chr17_46679858_46679988	0	0	1	0	0	0	0	1	1
chr17_46719549_46719677	0	0	0	0	0	0	1	1	0
chr17_48133346_48133471	0	0	1	0	0	0	0	1	1
chr17_55447837_55447967	0	0	1	0	0	1	1	1	1
chr17_55502200_55502327	0	0	0	0	0	0	0	1	1
chr17_55628985_55629115	0	0	0	0	0	0	0	1	1
chr17_57442802_57442932	0	0	1	0	0	1	1	1	1
chr17_57642651_57642780	0	0	1	0	1	0	1	1	1
chr17_58513200_58513322	0	0	1	0	0	1	1	1	1
chr17_60143631_60143757	0	0	1	0	1	0	0	1	1
chr17_60568660_60568790	0	0	0	0	0	0	0	0	1
chr17_60705509_60705632	0	0	1	0	0	0	0	1	1
chr17_60729456_60729582	0	0	0	0	0	0	1	1	0
chr17_60731836_60731961	0	0	1	0	0	1	1	1	1
chr1_76080253_76080383	0	0	1	0	0	0	0	1	1
chr17_62575430_62575560	0	0	0	0	0	0	0	0	1
chr17_62705065_62705195	0	0	1	0	0	1	1	1	1
chr17_62769800_62769921	0	1	0	0	0	0	0	1	0
chr17_6368125_6368255	0	0	1	0	0	1	1	1	1
chr17_64724704_64724834	0	0	0	0	0	0	0	1	1
chr17_65235213_65235343	0	0	1	0	0	1	1	1	1
chr17_70027040_70027164	0	0	0	0	0	0	0	0	1
chr17_70739435_70739565	0	0	0	0	0	0	0	1	1
chr17_7121457_7121587	0	0	1	0	0	1	1	1	1
chr17_7152411_7152541	0	1	1	0	0	1	1	1	1
chr17_71706200_71706321	0	0	0	0	0	0	0	1	0
chr17_72448535_72448665	0	0	0	0	0	0	0	1	1
chr17_7311875_7312000	0	0	0	0	0	0	0	1	1
chr17_73432230_73432353	0	0	1	0	0	0	1	1	1
chr17_73849453_73849583	0	1	1	1	0	1	1	1	1
chr17_74666879_74667000	0	1	1	0	0	1	1	1	1
chr17_75449129_75449259	0	0	0	0	0	1	0	1	0
chr17_76249066_76249196	0	1	1	0	0	1	1	1	1
chr17_76262150_76262273	0	1	1	1	0	0	1	1	1
chr17_77721435_77721565	0	0	0	0	0	0	0	1	1
chr17_77763980_77764101	0	0	1	0	0	0	0	1	1
chr17_78227899_78228029	0	1	1	1	0	0	1	1	1
chr17_78865610_78865740	0	1	1	1	1	1	1	1	1
chr17_79064435_79064565	0	0	1	0	0	1	1	1	1
chr17_79320642_79320772	0	1	0	1	0	0	0	0	0
chr17_8021991_8022112	0	0	0	0	0	0	0	0	0
chr1_78355009_78355139	0	0	0	0	0	0	0	1	0
chr18_11790235_11790365	0	0	0	0	0	0	0	0	1
chr18_12421435_12421565	0	0	0	0	0	0	0	0	0
chr18_12596907_12597037	0	0	1	0	0	0	0	1	1
chr18_12838220_12838350	0	0	1	0	0	1	1	1	1
chr1_81779312_81779442	0	0	0	0	0	0	0	0	1
chr18_18684003_18684133	0	0	0	0	0	0	0	0	1
chr18_20757200_20757327	0	0	0	0	0	0	0	0	1
chr18_21298524_21298654	0	0	1	0	0	0	1	1	1
chr18_2236371_2236501	0	0	1	0	0	1	1	1	1
chr1_82315800_82315925	0	0	0	0	0	0	0	0	1
chr18_24112600_24112727	0	0	0	0	0	0	0	1	1
chr18_25292002_25292132	0	0	0	0	0	0	0	0	1
chr18_28261861_28261983	0	0	1	0	0	0	1	1	1
chr18_2856731_2856861	0	0	1	0	0	1	1	1	1
chr1_82951235_82951365	0	0	0	0	0	0	0	0	1
chr18_2981235_2981365	0	0	0	0	0	1	0	1	0
chr18_31804038_31804160	0	0	0	0	0	0	0	0	1
chr18_33045875_33046000	0	0	1	0	0	0	1	1	1
chr18_33766619_33766742	0	0	1	0	0	0	0	1	1
chr18_3449491_3449615	0	0	0	1	1	0	0	0	0
chr18_35218143_35218273	0	0	0	0	0	0	0	0	1
chr18_38892953_38893077	0	0	0	0	0	0	0	0	1
chr18_39561327_39561457	0	0	0	0	0	0	0	0	1
chr18_42643108_42643238	0	1	1	0	0	1	1	1	1
chr18_43632217_43632345	0	0	1	0	0	0	1	1	1
chr1_84465214_84465337	0	0	1	0	0	0	0	1	1
chr18_44779639_44779769	0	0	0	0	0	0	0	0	1
chr18_45086735_45086865	0	0	0	0	0	0	0	0	1
chr18_46354035_46354165	0	0	0	0	0	0	1	1	0
chr18_51746825_51746955	0	0	0	0	0	0	0	1	1
chr18_51751474_51751600	0	0	0	0	0	0	0	1	0
chr18_52520183_52520313	0	0	1	0	0	0	0	1	1
chr18_52896352_52896482	0	0	0	0	0	0	0	0	1
chr18_52968407_52968537	0	1	1	0	0	1	1	1	1
chr18_54456734_54456864	0	0	0	0	0	0	0	1	0
chr18_55714264_55714394	0	0	0	0	0	0	0	1	1
chr18_55784974_55785098	0	1	1	1	0	1	1	1	1
chr18_55888435_55888565	0	0	1	0	0	0	1	1	1
chr18_55898011_55898141	0	0	0	0	0	0	0	1	1
chr18_60985088_60985218	0	0	0	0	0	0	1	1	1
chr18_65183583_65183713	0	0	1	0	0	0	0	1	1
chr18_6691427_6691557	0	0	0	0	0	0	0	1	1
chr18_67722914_67723044	0	0	0	0	0	0	0	0	1
chr18_67997337_67997467	0	0	0	0	0	0	0	0	1
chr1_86822436_86822566	0	0	0	0	0	0	0	0	1
chr18_712951_713077	0	0	1	0	0	0	1	1	1
chr18_71708400_71708524	0	0	0	0	0	0	0	1	0
chr18_71951935_71952065	0	0	0	0	0	0	0	1	1
chr18_71959458_71959588	0	0	1	0	0	0	0	1	1
chr18_73351151_73351281	0	0	0	0	0	0	0	0	1
chr18_74781680_74781810	0	0	0	0	0	0	0	0	1
chr18_7566416_7566539	0	0	1	0	0	0	0	1	1
chr18_76965237_76965367	0	0	0	0	0	0	0	0	1
chr18_77500732_77500862	0	0	0	0	0	0	0	0	1
chr18_77712221_77712344	0	0	1	0	0	0	0	1	1
chr18_8661833_8661963	0	0	1	0	0	1	1	1	1
chr1_8873232_8873362	0	0	1	0	0	1	1	1	1
chr18_9912914_9913044	0	0	1	1	1	0	1	1	1
chr18_9927635_9927765	0	1	1	1	1	0	1	1	1
chr1_90343454_90343584	0	1	1	0	0	0	1	1	1
chr1_90422847_90422977	0	1	1	0	0	1	1	1	1
chr19_11003092_11003222	0	0	0	0	0	0	1	1	0
chr19_11373544_11373671	0	0	1	0	0	0	0	1	1
chr19_12952277_12952400	0	1	0	0	0	0	0	1	0
chr19_13292739_13292869	0	0	1	0	0	0	1	1	1
chr19_14202571_14202698	0	0	0	1	1	0	0	1	0
chr19_14606712_14606837	0	0	0	0	1	1	0	0	0
chr19_15618472_15618599	0	0	1	0	0	0	1	1	1
chr19_17438679_17438800	0	1	1	0	0	0	1	1	1
chr19_18483648_18483777	0	1	1	1	0	1	1	1	1
chr19_18528853_18528983	0	0	0	0	1	0	0	0	0
chr19_18704834_18704964	0	0	1	0	0	1	0	1	1
chr19_18746837_18746967	0	0	1	0	0	0	0	1	1
chr19_1884200_1884330	0	0	0	1	1	0	0	0	0
chr19_20048216_20048346	0	0	0	0	0	0	0	0	1
chr1_92163178_92163308	0	0	1	0	0	0	1	1	1
chr19_2165127_2165257	0	0	0	1	1	0	0	0	0
chr19_2977095_2977223	0	0	0	0	0	1	0	1	0
chr1_93010554_93010678	0	0	1	0	0	1	1	1	1
chr19_31182235_31182365	0	0	0	0	0	0	0	0	1
chr19_32798648_32798778	0	0	0	0	0	0	0	0	1
chr1_93423889_93424017	0	0	1	0	1	0	1	1	1
chr19_34992281_34992411	0	0	1	0	0	1	1	1	1
chr19_3574132_3574262	0	0	1	0	0	0	1	1	1
chr19_36258535_36258665	0	0	0	0	0	0	0	0	0
chr19_38210862_38210991	0	0	1	0	0	0	0	1	1
chr19_38307600_38307730	0	0	0	0	0	0	0	0	1
chr19_38621402_38621532	0	0	0	0	0	0	0	1	1
chr1_93998676_93998806	0	0	0	0	0	0	0	0	1
chr1_94081070_94081200	0	0	1	0	0	1	1	1	1
chr1_94102000_94102121	0	0	0	0	0	0	0	1	1
chr19_41060254_41060384	0	0	0	0	0	0	0	1	1
chr19_41332831_41332961	0	1	1	1	1	1	1	1	1
chr19_42572400_42572524	0	0	0	0	0	0	0	0	1
chr19_42937719_42937842	0	0	1	0	0	1	1	1	1
chr19_45102313_45102442	0	0	1	0	0	0	1	1	1
chr19_4598576_4598703	0	1	1	0	0	1	0	1	1
chr19_47139735_47139865	0	0	1	1	0	0	1	1	1
chr19_48113645_48113775	0	0	1	0	0	0	0	1	1
chr19_49262493_49262623	0	0	1	0	0	0	0	1	1
chr19_49479492_49479622	0	1	1	0	0	1	1	1	1
chr19_49534810_49534940	0	0	1	0	0	1	0	1	1
chr19_4970192_4970313	0	1	0	1	1	0	0	0	0
chr19_51017635_51017765	0	0	0	0	0	0	0	0	0
chr19_51644076_51644200	0	0	0	0	0	0	0	0	1
chr19_52281427_52281557	0	1	1	0	0	1	1	1	1
chr19_5341196_5341322	0	0	1	0	0	0	1	1	1
chr19_53598000_53598121	0	0	0	0	0	0	0	0	0
chr19_55996053_55996182	0	0	1	0	0	0	0	1	1
chr19_56831235_56831365	0	0	0	0	0	1	0	1	1
chr19_58328889_58329019	0	0	0	0	0	0	0	1	1
chr19_58815254_58815382	0	0	1	0	0	0	1	1	1
chr19_5953209_5953339	0	1	1	1	0	1	1	1	1
chr19_6730141_6730271	0	0	0	1	0	0	0	0	0
chr19_6862876_6863000	0	1	1	0	0	0	1	1	1
chr19_7588364_7588494	0	0	1	0	0	0	0	1	1
chr1_9831836_9831966	0	0	0	0	0	0	0	1	1
chr19_850932_851053	0	0	1	0	0	1	1	1	1
chr19_952950_953076	0	1	0	1	1	1	0	0	0
chr1_99729517_99729647	0	0	0	0	0	0	0	0	1
chr19_9930477_9930600	0	0	0	1	0	0	0	1	0
chr20_16488198_16488328	0	0	0	0	0	0	0	0	1
chr20_17207803_17207931	0	0	0	0	0	0	0	0	1
chr20_20433272_20433400	0	0	0	0	0	0	0	0	1
chr20_22672600_22672724	0	0	1	0	0	1	0	1	1
chr20_22904853_22904983	0	1	1	1	0	1	1	1	1
chr20_25208275_25208405	0	0	1	0	0	1	1	1	1
chr20_25363467_25363597	0	0	0	0	0	0	0	1	1
chr20_2928400_2928529	0	1	1	0	0	0	1	1	1
chr20_30555465_30555590	0	0	0	0	0	0	0	0	1
chr20_31067609_31067732	0	0	1	0	0	0	1	1	1
chr20_32328805_32328926	0	0	1	0	0	1	1	1	1
chr20_34495267_34495397	0	0	0	0	1	1	0	1	0
chr20_35064400_35064526	0	0	1	0	0	0	0	1	1
chr20_3730200_3730328	0	0	0	0	0	0	1	1	0
chr20_3761600_3761722	0	0	0	0	0	0	0	1	0
chr20_3762340_3762470	0	0	1	0	0	0	1	1	1
chr20_39895848_39895978	0	0	0	0	0	0	0	0	1
chr20_40155117_40155247	0	0	1	0	0	1	1	1	1
chr20_43726872_43727002	0	0	0	0	0	0	0	1	1
chr20_44036618_44036748	0	0	0	0	0	0	1	1	0
chr20_44643076_44643200	0	0	1	0	0	0	0	1	1
chr20_44935600_44935725	0	0	0	0	0	0	0	1	1
chr20_45029786_45029916	0	0	1	0	0	1	1	1	1
chr20_45981476_45981606	0	0	0	1	1	0	0	0	0
chr20_48288077_48288200	0	0	1	0	0	1	1	1	1
chr20_48937799_48937929	0	0	1	0	0	1	1	1	1
chr20_50935398_50935528	0	0	0	0	0	0	0	0	1
chr20_56948200_56948326	0	0	0	0	0	1	0	0	1
chr20_57268670_57268800	0	0	0	0	0	0	0	1	0
chr20_60642596_60642726	0	0	0	0	0	0	0	0	0
chr20_61001835_61001965	0	0	0	0	0	0	1	0	0
chr20_62168847_62168970	0	0	0	0	0	0	1	1	0
chr20_62183805_62183927	0	0	0	0	1	1	0	1	0
chr20_62204821_62204951	0	0	1	0	0	1	0	1	1
chr2_100101973_100102103	0	1	1	0	0	1	1	1	1
chr2_102320600_102320728	0	0	0	0	0	0	0	0	0
chr2_102972879_102973000	0	0	1	0	0	0	0	1	1
chr2_10458744_10458874	0	0	1	0	0	1	1	1	1
chr2_105677824_105677953	0	1	1	0	0	1	1	1	1
chr2_10572874_10572995	0	0	0	0	0	0	1	1	0
chr2_106414672_106414800	0	1	1	0	0	1	1	1	1
chr2_106489913_106490041	0	0	1	0	0	1	1	1	1
chr2_106506745_106506875	0	0	0	0	0	0	0	0	1
chr2_112166327_112166454	0	1	1	1	1	0	1	1	1
chr2_112171276_112171400	0	0	1	1	1	0	1	1	1
chr2_112190443_112190573	0	1	1	1	1	0	1	1	1
chr2_112291473_112291603	0	0	1	0	0	1	1	1	1
chr2_112485273_112485403	0	0	1	0	0	1	0	1	1
chr2_113011800_113011929	0	1	0	1	1	0	0	0	0
chr2_113445204_113445330	0	1	1	0	0	0	1	1	1
chr21_15383672_15383802	0	0	1	0	0	1	0	1	1
chr2_115919965_115920095	0	0	0	0	0	0	0	0	1
chr21_17079107_17079233	0	0	1	0	0	0	0	1	1
chr2_120514276_120514400	0	1	1	0	0	1	1	1	1
chr2_120973702_120973832	0	0	0	0	0	0	1	1	1
chr2_121497278_121497400	0	0	0	0	0	0	0	0	1
chr2_122234282_122234412	0	0	1	0	0	0	1	1	1
chr21_22670061_22670191	0	0	0	0	0	0	0	0	1
chr2_122951332_122951462	0	0	1	0	0	1	1	1	1
chr21_25262696_25262826	0	0	1	1	0	0	1	1	1
chr2_128181218_128181343	0	0	1	0	0	1	0	1	1
chr21_28219225_28219355	0	0	0	0	0	0	0	0	1
chr2_128618156_128618286	0	0	1	0	0	1	1	1	1
chr2_129080275_129080400	0	0	0	0	0	0	0	1	0
chr2_130680490_130680620	0	0	0	0	0	0	0	0	1
chr21_30686844_30686969	0	1	1	0	0	1	1	1	1
